player_id,player_name,position,age,total_games,seasons,ppg,projected_fpts,replacement_pts,par,auction_value,adp_rank,years_of_experience_x,years_of_experience_y,headshot_url,latest_team,ds_proj,consensus_proj,injury_risk,sos,ds_auction_value,Team,Bye,fpts_2025
00-0038559,Michael Wilson,WR,,46.0,3.0,10.561377245508982,169.98522877277006,109.28942998067417,60.695798792095886,7.6,113.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",ARI,113.0,114.0,0%,0%,7.0,ARI,8.0,220.60000000000002
00-0039384,Tyrone Tracy Jr.,RB,,32.0,2.0,10.721561338289964,169.55462763109114,109.10619302376719,60.44843460732395,5.1,143.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9nje50lohbprf06xoom",NYG,89.0,79.0,0%,0%,4.0,NYG,14.0,160.8
00-0040129,Emeka Egbuka,WR,,17.0,1.0,11.394117647058824,168.5242139096624,109.28942998067417,59.23478392898822,17.0,50.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qolqqtwamffi0pi4np7h",TB,143.0,128.0,0%,0%,18.0,TB,9.0,193.70000000000002
00-0039165,Zach Charbonnet,RB,,49.0,3.0,10.216618075801751,165.966642006259,109.10619302376719,56.86044898249182,5.8,135.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",SEA,98.0,85.0,0%,0%,5.0,SEA,8.0,179.4
00-0038124,Christian Watson,WR,,33.0,3.0,10.47991452991453,165.8399365615515,109.28942998067417,56.550506580877325,20.3,37.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",GB,157.0,130.0,0%,0%,22.0,GB,5.0,132.4
00-0033908,Cooper Kupp,WR,,40.0,3.0,10.334246575342465,165.5727712286341,109.28942998067417,56.28334124795994,2.4,227.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",SEA,75.0,61.0,0%,0%,1.0,SEA,8.0,114.30000000000001
00-0037261,Khalil Shakir,WR,,47.0,3.0,10.21550151975684,165.13438294595042,109.28942998067417,55.84495296527625,3.3,157.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otadttbhvkmavhsonnqm",BUF,100.0,92.0,0%,0%,2.0,BUF,7.0,163.10000000000002
00-0037816,Romeo Doubs,WR,,46.0,3.0,10.16394984326019,164.22989120687086,109.28942998067417,54.94046122619669,9.2,104.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ov2llp1bfetznmngqybi",NE,122.0,106.0,0%,0%,9.0,NE,14.0,163.4
00-0036389,Jalen Hurts,QB,,48.0,3.0,24.803753753753757,393.77362860818783,338.3693359437138,55.40429266447404,14.3,62.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c47i9v6gmokkun9cat9s",PHI,330.0,319.0,0%,0%,15.0,PHI,9.0,383.30000000000007
00-0037664,Alec Pierce,WR,,48.0,3.0,10.134545454545455,164.10704354733306,109.28942998067417,54.81761356665889,14.3,63.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zeghrjc8rir3r3zi6det",IND,136.0,136.0,0%,0%,15.0,IND,11.0,183.3
00-0038997,Josh Downs,WR,,47.0,3.0,10.063803680981597,162.93062706992464,109.28942998067417,53.64119708925047,4.9,138.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg",IND,104.0,91.0,0%,0%,4.0,IND,11.0,137.7
00-0039919,Rome Odunze,WR,,29.0,2.0,10.356903765690378,162.86915957370044,109.28942998067417,53.57972959302627,16.0,53.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",CHI,139.0,137.0,0%,0%,17.0,CHI,5.0,146.10000000000002
00-0033106,Jared Goff,QB,,51.0,3.0,24.564845938375353,391.68104351808273,338.3693359437138,53.31170757436894,9.2,106.0,,11.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",DET,303.0,285.0,0%,0%,9.0,DET,8.0,410.70000000000005
00-0034351,Dallas Goedert,TE,,39.0,3.0,11.30942028985507,173.38363212628775,120.68874601123403,52.69488611505372,5.7,133.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1",PHI,97.0,95.0,0%,0%,5.0,PHI,9.0,185.1
00-0033873,Patrick Mahomes,QB,,46.0,3.0,24.49303797468354,388.2410339851478,338.3693359437138,49.871698041434,9.9,93.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iireqbn32cpg9fn4sfy7",KC,308.0,292.0,0%,0%,10.0,KC,10.0,361.55
00-0037834,Brock Purdy,QB,,40.0,3.0,24.674131274131277,387.2889459459317,338.3693359437138,48.919610002217894,12.4,76.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",SF,327.0,304.0,0%,0%,13.0,SF,14.0,237.05
00-0036407,Jerry Jeudy,WR,,50.0,3.0,9.723796033994335,158.36951683856455,109.28942998067417,49.08008685789038,2.2,185.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",CLE,85.0,75.0,0%,0%,1.0,CLE,9.0,120.7
00-0038996,Tucker Kraft,TE,,35.0,3.0,10.9418410041841,166.5414059360733,120.68874601123403,45.85265992483926,15.8,52.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",GB,131.0,113.0,0%,0%,17.0,GB,5.0,117.2
00-0026498,Matthew Stafford,QB,,48.0,3.0,24.11374269005848,383.7191816800567,338.3693359437138,45.3498457363429,9.0,105.0,,18.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",LA,302.0,291.0,0%,0%,9.0,LAR,8.0,489.45000000000005
00-0033923,Kareem Hunt,RB,,45.0,3.0,9.395015576323988,153.52533307739162,109.10619302376719,44.41914005362443,2.1,210.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hktvzf8hiupoycyg1kmc",KC,63.0,21.0,0%,-,1.0,UNS,18.0,145.4
00-0033885,David Njoku,TE,,38.0,3.0,10.674501992031873,164.05681183943918,120.68874601123403,43.36806582820515,2.1,226.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwtgcfz3mxj6codxdpn",CLE,69.0,56.0,0%,0%,1.0,LAC,12.0,86.3
00-0039894,Xavier Worthy,WR,,30.0,2.0,9.561111111111112,152.53610564232176,109.28942998067417,43.246675661647586,8.9,101.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",KC,119.0,99.0,0%,0%,9.0,KC,10.0,109.9
00-0038606,Parker Washington,WR,,34.0,3.0,9.459622641509434,152.09207701271458,109.28942998067417,42.80264703204041,12.3,72.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqgxayp6nrrpvwonksdm",JAX,134.0,111.0,0%,0%,13.0,JAC,8.0,172.7
00-0035216,Diontae Johnson,WR,,24.0,2.0,9.569767441860465,150.77095200064468,109.28942998067417,41.48152201997051,8.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjtil6ilydmwoy0btlt7",HOU,,,,,,,,
00-0034855,Baker Mayfield,QB,,51.0,3.0,23.72577030812325,379.35089823963233,338.3693359437138,40.981562295918536,7.1,121.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",TB,290.0,275.0,0%,0%,7.0,TB,9.0,356.84999999999997
00-0033077,Dak Prescott,QB,,42.0,3.0,24.03095238095238,379.39120277990907,338.3693359437138,41.02186683619527,11.4,87.0,,11.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",DAL,325.0,301.0,0%,0%,12.0,DAL,10.0,413.3
00-0039916,Ricky Pearsall,WR,,19.0,2.0,9.628125,149.26258232376148,109.28942998067417,39.97315234308731,10.5,89.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko3lwlcfkxaykcspt4nw",SF,126.0,105.0,0%,0%,11.0,SF,14.0,88.6
00-0037545,Rashid Shaheed,WR,,39.0,3.0,9.15957446808511,148.7873025549359,109.28942998067417,39.497872574261734,4.6,140.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ynsy489xqmiwt5q9whty",SEA,98.0,89.0,0%,0%,4.0,SEA,8.0,144.60000000000002
00-0034972,Alexander Mattison,RB,,30.0,2.0,9.139506172839507,147.6527338253172,109.10619302376719,38.54654080155001,2.0,259.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbcaep8diu9yuo3qrtiz",MIA,43.0,0.0,0%,-,1.0,UNS,18.0,
00-0040663,Harold Fannin Jr.,TE,,16.0,1.0,11.65,159.15354407340047,120.68874601123403,38.46479806216644,13.0,66.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxublmpnxx9uggsddwik",CLE,120.0,105.0,0%,0%,14.0,CLE,9.0,186.4
00-0039032,Tyjae Spears,RB,,42.0,3.0,8.962411347517731,146.9763487868313,109.10619302376719,37.870155763064105,4.5,142.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fc7vhbtw80einad9hsfu",TEN,105.0,88.0,0%,0%,4.0,TEN,10.0,111.7
00-0037197,Isiah Pacheco,RB,,34.0,3.0,9.050638297872341,147.16487317581232,109.10619302376719,38.05868015204513,6.2,124.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",DET,104.0,85.0,0%,0%,6.0,DET,8.0,87.30000000000001
00-0036970,Kyle Pitts,TE,,51.0,3.0,10.015686274509804,158.2116111485019,120.68874601123403,37.52286513726787,8.7,98.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbec213me3pszzszecqo",ATL,105.0,104.0,0%,0%,9.0,ATL,5.0,210.8
00-0039855,Jalen McMillan,WR,,17.0,2.0,9.517557251908398,146.83117574172348,109.28942998067417,37.54174576104931,5.3,134.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2jipyhqclsgx4cmsqct",TB,101.0,78.0,0%,0%,5.0,TB,9.0,29.9
00-0035662,Marquise Brown,WR,,31.0,3.0,9.037610619469026,145.71861908209578,109.28942998067417,36.42918910142161,1.9,352.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixuddegcphzmvjn4jq6r",PHI,46.0,40.0,0%,0%,1.0,PHI,9.0,137.7
00-0036919,Kenneth Gainwell,RB,,49.0,3.0,8.767052023121385,144.78263285042138,109.10619302376719,35.67643982665419,5.3,129.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f74x1ywy7oo5kq81vblh",TB,113.0,104.0,0%,0%,5.0,TB,9.0,221.29999999999998
00-0038041,Jake Ferguson,TE,,48.0,3.0,9.822023809523808,154.74386582737569,120.68874601123403,34.055119816141655,3.6,150.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",DAL,93.0,93.0,0%,0%,3.0,DAL,10.0,186.1
00-0040128,Tyler Warren,TE,,17.0,1.0,11.088235294117647,154.21540231046444,120.68874601123403,33.52665629923041,18.0,41.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt2almbzdk0kbha39otb",IND,141.0,114.0,0%,0%,20.0,IND,11.0,188.5
00-0033090,Hunter Henry,TE,,46.0,3.0,9.836526946107785,154.50090980773888,120.68874601123403,33.81216379650485,6.1,127.0,,11.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf",NE,99.0,93.0,0%,0%,6.0,NE,14.0,178.8
00-0040583,Woody Marks,RB,,16.0,1.0,9.06875,142.34815571724604,109.10619302376719,33.241962693478854,5.2,137.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwvxisrnjitkkghkfcn3",HOU,103.0,90.0,0%,0%,5.0,HOU,6.0,145.1
00-0035664,Darrell Henderson,RB,,4.0,1.0,10.875,140.76297810115875,109.10619302376719,31.65678507739156,6.3,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trvk8n0wjne7edxbajgw",LA,,,,,,,,
00-0040236,Kyle Monangai,RB,,16.0,1.0,8.918750000000001,140.64815571724603,109.10619302376719,31.541962693478837,8.6,102.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cici2wf1walmoluhe95i",CHI,129.0,130.0,0%,0%,9.0,CHI,5.0,142.70000000000002
00-0034753,Mark Andrews,TE,,44.0,3.0,9.644984802431612,151.25641711500882,120.68874601123403,30.567671103774785,8.6,103.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb",BAL,105.0,97.0,0%,0%,9.0,BAL,7.0,131.0
00-0031610,Darren Waller,TE,,20.0,2.0,10.467187500000001,150.34745742005757,120.68874601123403,29.658711408823535,1.8,295.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loyehiyzcu2lexjk7plq",MIA,60.0,54.0,0%,-,1.0,UNS,18.0,88.7
00-0030061,Zach Ertz,TE,,37.0,3.0,9.619494584837547,148.92327003609842,120.68874601123403,28.234524024864385,5.8,,,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz",WAS,,,,,,,,124.4
00-0037157,Bam Knight,RB,,12.0,2.0,8.716666666666667,136.39278686069525,109.10619302376719,27.286593836928063,5.6,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut",ARI,,,,,,,,92.9
00-0037746,Brian Robinson,RB,,44.0,3.0,8.20779220779221,136.32854439697073,109.10619302376719,27.222351373203537,2.5,156.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1xhex1ytisxcbcggqu7",ATL,88.0,80.0,0%,0%,2.0,ATL,5.0,62.5
00-0038563,Tre Tucker,WR,,47.0,3.0,8.238416422287392,136.41272852998517,109.28942998067417,27.123298549311002,1.7,174.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsx05ats4azj8mus03d4",LV,90.0,75.0,0%,0%,1.0,LVR,8.0,161.70000000000002
00-0039901,Keon Coleman,WR,,25.0,2.0,8.390995260663507,135.95085859162273,109.28942998067417,26.661428610948562,1.7,264.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3cx4kmpdmqftr79ueiv",BUF,64.0,32.0,0%,0%,1.0,BUF,7.0,100.4
00-0036971,Trevor Lawrence,QB,,43.0,3.0,22.987993421052632,365.0133986232338,338.3693359437138,26.644062679520005,12.7,67.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",JAX,334.0,301.0,0%,0%,14.0,JAC,8.0,434.25
00-0032765,Michael Thomas,WR,,10.0,1.0,8.980000000000002,135.93363043008668,109.28942998067417,26.64420044941251,5.5,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxldsbuw65hfmkzqhw96",NO,,,,,,,,
00-0039732,Bo Nix,QB,,34.0,2.0,23.363840830449828,364.6609556903679,338.3693359437138,26.291619746654135,9.3,92.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",DEN,312.0,295.0,0%,0%,10.0,DEN,12.0,386.15000000000003
00-0036040,Juwan Johnson,TE,,45.0,3.0,9.326605504587155,146.90072205227898,120.68874601123403,26.21197604104495,2.5,155.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wuyyzdqkh5fve8t7kfuv",NO,91.0,85.0,0%,0%,2.0,NO,11.0,179.9
00-0034184,Gus Edwards,RB,,28.0,2.0,8.197931034482759,134.7741919341027,109.10619302376719,25.667998910335513,5.3,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",LAC,,,,,,,,
00-0037525,Jordan Mason,RB,,37.0,3.0,8.117142857142857,134.5630798745947,109.10619302376719,25.456886850827516,9.3,97.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixykwytfrfz1cdxlhj5w",MIN,135.0,112.0,0%,0%,10.0,MIN,6.0,128.9
00-0038933,Dalton Kincaid,TE,,41.0,3.0,9.337454545454545,146.10389542741694,120.68874601123403,25.415149416182913,6.7,115.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwkeaiecuyafkidllebz",BUF,100.0,93.0,0%,0%,7.0,BUF,7.0,126.1
00-0030035,Adam Thielen,WR,,41.0,3.0,8.160071942446043,134.85256105360108,109.28942998067417,25.563131072926907,5.3,,,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pv6gajxtt6zhum2unnsl",PIT,,,,,,,,37.6
00-0040735,Luther Burden III,WR,,15.0,1.0,8.526666666666667,134.54371077137216,109.28942998067417,25.25428079069799,16.1,48.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iyuwdz7pbowdkwzq2tg5",CHI,144.0,121.0,0%,0%,18.0,CHI,5.0,127.9
00-0034383,Dalton Schultz,TE,,49.0,3.0,9.187392550143267,145.68391319352548,120.68874601123403,24.995167182291453,1.6,181.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj",HOU,86.0,76.0,0%,0%,1.0,HOU,6.0,177.7
00-0037267,Jerome Ford,RB,,42.0,3.0,8.039130434782608,133.79189735297373,109.10619302376719,24.685704329206544,1.6,272.0,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",WAS,34.0,29.0,0%,0%,1.0,WAS,12.0,43.599999999999994
00-0038608,Kayshon Boutte,WR,,32.0,3.0,8.155252918287937,133.91657338225494,109.28942998067417,24.627143401580767,1.6,196.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mg4icjqhwhnc5uobmau5",NE,80.0,74.0,0%,0%,1.0,NE,14.0,124.1
00-0035229,T.J. Hockenson,TE,,40.0,3.0,9.319642857142858,145.5883791795574,120.68874601123403,24.899633168323362,1.6,183.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",MIN,84.0,75.0,0%,0%,1.0,MIN,6.0,112.80000000000001
00-0039851,Drake Maye,QB,,30.0,2.0,23.44942528735632,362.38597461966253,338.3693359437138,24.01663867594874,15.2,56.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oyap81gtzcvnfmripis1",NE,342.0,316.0,0%,0%,17.0,NE,14.0,453.90000000000003
00-0040242,Jacory Croskey-Merritt,RB,,17.0,1.0,8.25294117647059,133.3902294885562,109.10619302376719,24.28403646478901,7.6,107.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tklzj7zzve1t4z2hhr1g",WAS,114.0,114.0,0%,0%,8.0,WAS,12.0,140.3
00-0039491,Jalen Coker,WR,,22.0,2.0,8.199197860962567,132.890178258052,109.28942998067417,23.600748277377832,2.4,164.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbo339znpzrfki8hri95",CAR,92.0,90.0,0%,0%,2.0,CAR,14.0,88.4
00-0036355,Justin Herbert,QB,,46.0,3.0,22.671299093655595,361.8595561154468,338.3693359437138,23.49022017173303,11.8,75.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1oelyaroiaalgilbeqk",LAC,324.0,300.0,0%,0%,13.0,LAC,12.0,374.15000000000003
00-0031687,Raheem Mostert,RB,,36.0,3.0,7.9534188034188045,132.20791011150484,109.10619302376719,23.101717087737654,4.9,,,12.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas5rkweusx2hl7abtzh",LV,,,,,,,,29.4
00-0040126,Colston Loveland,TE,,16.0,1.0,10.31875,144.0660440734005,120.68874601123403,23.37729806216646,20.3,30.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tyjb6vfug7gaunvcune3",CHI,154.0,136.0,0%,0%,23.0,CHI,5.0,165.1
00-0034975,Justice Hill,RB,,39.0,3.0,7.947389558232931,132.31436200685826,109.10619302376719,23.20816898309107,1.6,222.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h6p9crhra8ehxju3ubza",BAL,60.0,61.0,0%,0%,1.0,BAL,7.0,65.2
00-0036309,Darnell Mooney,WR,,45.0,3.0,7.833333333333333,130.4284027875766,109.28942998067417,21.13897280690243,1.5,204.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika",NYG,80.0,50.0,0%,0%,1.0,NYG,14.0,82.30000000000001
00-0034775,Christian Kirk,WR,,31.0,3.0,7.833177570093458,129.44333146617467,109.28942998067417,20.153901485500498,1.5,329.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bugikrmfz5k4jvyaogza",SF,53.0,50.0,0%,0%,1.0,SF,14.0,57.900000000000006
00-0039868,Troy Franklin,WR,,33.0,2.0,7.732978723404257,128.25381491637432,109.28942998067417,18.964384935700153,1.5,271.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/belpdlyoda8cmzbvjkqh",DEN,63.0,59.0,0%,0%,1.0,DEN,12.0,171.10000000000002
00-0039910,Jayden Daniels,QB,,24.0,2.0,23.584656084656086,357.3124944229729,338.3693359437138,18.943158479259125,13.4,60.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",WAS,333.0,311.0,0%,0%,15.0,WAS,12.0,140.9
00-0040648,Tory Horton,WR,,7.0,1.0,8.442857142857143,128.32702318277066,109.28942998067417,19.037593202096488,1.5,273.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vpgs86vlcp3gejw6tget",SEA,63.0,53.0,0%,0%,1.0,SEA,8.0,59.1
00-0039391,Kimani Vidal,RB,,21.0,2.0,7.693442622950821,127.45568115887407,109.10619302376719,18.34948813510688,1.5,255.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/huwihtava8gkxzb4cxb8",LAC,42.0,44.0,0%,0%,1.0,LAC,12.0,117.9
00-0039424,Devaughn Vele,WR,,22.0,2.0,7.781767955801104,127.68621877370576,109.28942998067417,18.39678879303159,1.5,270.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxlrltvxbb2utwgjgdbt",NO,71.0,51.0,0%,0%,1.0,NO,11.0,66.3
00-0038621,DeMario Douglas,WR,,45.0,3.0,7.612264150943396,127.23749855119354,109.28942998067417,17.948068570519368,1.5,361.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/almsm6nmovpasu8ts9u3",NE,42.0,47.0,0%,0%,1.0,NE,14.0,95.80000000000001
00-0033881,Evan Engram,TE,,42.0,3.0,8.803092783505155,138.72586610368586,120.68874601123403,18.03712009245183,1.5,296.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsrjso6phkjqki88qw9y",DEN,59.0,44.0,0%,0%,1.0,DEN,12.0,102.80000000000001
00-0040021,Phil Mafah,RB,,1.0,1.0,10.9,126.10619302376719,109.10619302376719,17.0,1.4,283.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k1njpmidvzsbe9tithio",DAL,26.0,10.0,0%,0%,1.0,DAL,10.0,10.9
00-0040130,Jayden Higgins,WR,,17.0,1.0,7.617647058823529,124.86821390966239,109.28942998067417,15.578783928988216,6.5,118.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk",HOU,109.0,101.0,0%,0%,7.0,HOU,6.0,129.5
00-0040277,Jahdae Walker,WR,,3.0,1.0,8.9,124.91866797650543,109.28942998067417,15.62923799583126,3.6,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h3pgfkuao7n0txq0qtd6",CHI,,,,,,,,26.700000000000003
00-0030564,DeAndre Hopkins,WR,,50.0,3.0,7.409714285714287,124.45624983790869,109.28942998067417,15.166819857234515,1.4,334.0,,14.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snvo6holyfdjmrlqxqxu",BAL,54.0,2.0,0%,-,1.0,UNS,18.0,67.0
00-0038129,Cade Otton,TE,,45.0,3.0,8.539102564102565,135.5339343264165,120.68874601123403,14.845188315182469,1.4,221.0,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",TB,77.0,65.0,0%,0%,1.0,TB,9.0,122.2
00-0037329,Brittain Brown,RB,,1.0,1.0,9.7,123.83952635710052,109.10619302376719,14.733333333333334,3.5,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpugbbzvxbpemoif9txa",CHI,,,,,,,,9.7
00-0039363,Isaac Guerendo,RB,,13.0,1.0,7.4,123.09789224828118,109.10619302376719,13.991699224513994,1.4,276.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lr1qp5tsa5xshzt02urm",SF,30.0,20.0,0%,0%,1.0,SF,14.0,
00-0040311,Theo Wease Jr.,WR,,3.0,1.0,8.633333333333333,123.6823043401418,109.28942998067417,14.392874359467626,1.4,447.0,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iykujtgwn2x1ymy7jdxw",MIA,16.0,63.0,0%,0%,1.0,MIA,12.0,25.9
00-0040202,Devin Neal,RB,,8.0,1.0,7.5,123.10348357586905,109.10619302376719,13.997290552101859,1.4,298.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0pzghslevb27ssozx4s",NO,29.0,23.0,0%,0%,1.0,NO,11.0,60.0
00-0035645,Gunner Olszewski,WR,,6.0,2.0,7.864583333333334,123.02806055296855,109.28942998067417,13.738630572294383,3.3,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q6fs5e2eotgeh47xeo74",NYG,,,,,,,,38.15
